transcript,word_count,error_density,speaking_rate,vocab_diversity,avg_word_length,hesitation_index,label,filename
" Well, one of my calling life is to make more music. I already released one song, but it's not enough because I have written a lot of songs and I feel like it's a death for my soul. I should really do it. I feel like it would feel bad if I die and I haven't released all my songs. You know, I feel like I have my song on the black car, well-drawn. I need to pull that science here to the world. So it's really important for me to get discipline, to trust in me, and to be in contact with other musicians. I believe I know that it's a difficult career that nobody tries harder because it's not giving money, many people give up, but it's a talent that they have, it's a gift, so I think I need to use it. Every person in the world, they have a gift, and if they don't use it, it's like the life has a lack of sense.",169,0.011834319526627219,184.36363636363637,0.5739644970414202,3.8165680473372783,0.07692307692307693,2.0,audio_28
" My town is my entire world. I was write there. I was laut of lautly ending memories of it.""; translerem exactly ింి examin MY intom and so I begin to convey amazing things the most relating to management development in the他们 heath decision between the wrong decision inlord balance between community and health care. ఆరెఆగలఀత్వి cure all Defense producing రెథంల్థి comes down to this if want to never have done that and only after never get it from them and a lot of children."" ంరత్న్లారిందినందినినిందినిందినిందింది.",85,0.11764705882352941,104.67980295566502,0.8,5.08235294117647,0.0,2.5,audio_367
" My school playground is very big. It's very huge. There are trees at the boundaries. All the trees cover the edges of the playground. And there were children approximately 30 to 40 who play daily in the playground. I heard birds chirping, water falling from the water cooler. And the wind touches the leaves of the tree. And the tree leaves dances them. The birds play with the tree leaves. They make their nest on the tree. The school children playing cricket. And on the other side, some children playing football. Football is a popular game between children nowadays. It can be seen playing by the children in maximum playgrounds of the school.",113,0.0,113.0,0.6371681415929203,4.734513274336283,0.017699115044247787,2.0,audio_231
" The journey to the Tokyo is often an immense experience and especially travelling by the train through the tunnels and Japanese country road. As the train plagues past large greenery and traditional wooden horses seems immensely happiness and gives a pleasure mind while travelling. And Tokyo is a renowned for exotic cuisines and including local expression like multi-course cuisines. Some places are there, I have to travel more comfortably and safely with destination while visiting that places we love to enjoy the scenery and the surroundings by seeing them and we have to love",94,0.0,93.56337093563371,0.7127659574468085,5.202127659574468,0.010638297872340425,2.0,audio_261
" Well, when I saw, uhh, when I imagine about school playground, I imagine about slides and hex saws where little children, where little children are playing and I also saw cricket, basketball, volleyball and many other sports and R P T I as well. That guy trained us on the varieties of sports, sports like cupboardy and high jump, long jump. Also, I remind about the time when I play cupboardy for my school team.",75,0.04,102.64598540145985,0.72,4.52,0.13333333333333333,2.0,audio_289
" The crowded market has many people. The market which have crowded people are unable to buy anything with the people. People who were around them. In the crowded market there is a full of crowd that people can't buy easily anything. So, uhh, so the, uhh, the in charge of the market is to clear all the things, all the crowd in the market so that people can buy, buy easily.",71,0.0,94.66666666666667,0.5774647887323944,4.267605633802817,0.08450704225352113,2.0,audio_163
" Recently I visited a semi-city between friends. They are many, many cars and 4 members from all the native districts and I met my friends and then there was a famous food was a headless on the, on some coffee or some beach foods like fish and etc. They particularly spend more time in the beach and there was a magical and beautiful moment in the sun, sometimes in the summer, like the 6, around 6 a.m. 7 a.m. that looked really good at that time and they spend more time on the beach. That was a good experience.",99,0.04040404040404041,97.37704918032787,0.6262626262626263,4.191919191919192,0.050505050505050504,2.0,audio_347
" Well, at the time I reach the resort, I go to my room, I relax for a bit, then I change clothes and go to the pool, relax, take any tour that is available on the locations and also party. I like to party and like to meet people around the resort, trying to relax, trying to use all the facilities in the location to relax and make any funny and happier memories of it.",75,0.0,131.19533527696794,0.64,3.92,0.10666666666666667,3.0,audio_139
 I was visited to one of the largest crowded market in a new Delhi where I go to buy a product for my wife like clothes and everything for their stuff. So over there we are purchasing all this stuff but there are so much crowd on that day. It's a Sunday and weekend that's why maybe. So we came to know that on Sunday and Saturdays it's have lots of crowded over here and we have to make sure that we can go in weekends rather than the Saturday and Sunday. So over there if you come to the weekdays you will receive less crowd. So we are buying,110,0.045454545454545456,163.3663366336634,0.6454545454545455,3.9454545454545453,0.0,2.0,audio_63
" Well, when I stay at a resort, what I like to do, it's always be on the pool early in the morning. I love to swim at the pool on a resort and also I love to be at a resort because, you know, you can wear shorts, you can feel the environment, all the nature there. It's a great experience and I go to a resort on every single vacation. It's simply awesome.",74,0.02702702702702703,108.29268292682927,0.5945945945945946,3.810810810810811,0.0945945945945946,3.0,audio_136
 My favorite hobby is just playing video game and playing cricket. I use the phone to play the video games. I love to play the FIFA game because of the previous years I am simply playing the FIFA games. I do not use it to other games like PUBG and I also play cricket but normally I really play the FIFA in my phone. I have practice with my friends and near my near friends. I love to play 2 to 1 hour daily.,84,0.047619047619047616,85.42372881355932,0.5833333333333334,3.857142857142857,0.0,3.0,audio_129
" My favourite hobby is the playing chess. I would like to play chess and it's very happy when I'm playing the chess. And the most important thing in that chess is I would be very happy when playing with an opponent and when I win the game, I will gain so much of confidence. And I also, the most important thing also about this kind of hobby is it will help my increasing my cognition ability and thinking ability increases my IQ level and it will improve the brain performance for about thinking and about and think in different ways. So, the chess will help that kind of ability.",109,0.027522935779816515,110.84745762711864,0.5412844036697247,4.330275229357798,0.027522935779816515,2.5,audio_9
" Okay, my favorite hobby is watching TV. I like the most to watch TV because I enjoy it a lot. Because we watch TV with my whole family. So that I am very happy and we love at the same time. And we cry at the same time for each scenes. Okay. I need a smart TV with a 45 inch so that we can be very happy to see at the TV. Okay, my whole family, my father, mother and my sister, we all sit at the evening and we watch TV like flimps, like a veticaran, etc. My team, we will be more enjoyable. Most of the time we watch TV at the evening so that we are very happy to watch. So this is my favorite hobby.",130,0.038461538461538464,139.28571428571428,0.5,3.623076923076923,0.06153846153846154,3.5,audio_65
" The happiest day of my life is different for everyone and can be anything small to be. In my case, it was a D when I scored the highest in my class. The happiest day of my life was full of joy and fun and everyone was praising me. My friends and family were proud of me for doing something that no one believed I could achieve. And I was actually in previous I was doing poorly in my studies, scoring average marks. So, however, I go to tuition and my parents gave me confidence. So, I kept studying, trying to improve and finally got what I am in for. And the day after the happiest day of my life was full of hope and positive energy and everyone was praised me and my family and my friends and everyone was very supportive and they also acknowledged my knowledge.",149,0.006711409395973154,148.8015978695073,0.5369127516778524,4.147651006711409,0.040268456375838924,3.0,audio_301
" My favourite holiday destination would be Malaysia because there is a nice place, delicious food and friendly people. Malaysia is famous for KLCC high building. It was very high and awesome. Since my hobby is taking photographs, so there is a good place to be placed boosting and enhance my skills. Like, it is my, Shimla was also my favourite in my summers holidays destination in India. It is a capital of the state of Himachal Pradesh. I visited with my friends and we enjoyed there and it was good.",90,0.05555555555555555,122.72727272727273,0.6666666666666666,4.588888888888889,0.044444444444444446,2.5,audio_15
" The scene of a flood. For me, flood caused by the typhoon which is coming from the heverine and it will affect many people lives. It will also affect the lives of the people when it comes to working because of the flood that caused after rain. It might have a delay coming from work and also it cause some damage especially to the property of our people that will also cause their inconvenience and also this flood is actually coming from nature and this is something out of control that we also need to work on also.",98,0.04081632653061224,130.66666666666666,0.5612244897959183,4.285714285714286,0.01020408163265306,2.5,audio_157
" Yes, my hobby is to play cricket, to die with my friends and colleagues and other people who are there in the ground. So, when I am playing cricket, myself it feels very happy and feels very peaceful mind and the body is under situations very comfortable. There are no need to, no need some tools for playing cricket like a bat ball and a case and some tools are needed. So, that's why I need to enjoy with that people. Yes, of course I enjoy when I playing with my colleagues friends. I enjoy a lot because of everybody having different thoughts and different thoughts and different studies.",109,0.009174311926605505,109.0,0.5871559633027523,4.440366972477064,0.06422018348623854,2.5,audio_41
" Ok, I will have to use watch and tube whenever I have data. Allow watch and tube. It never obstructs my studies. Always helps us to expand our knowledge. It increases our service. So I took the missile mask for homework and then start watching tube. This light, lightens my mood and sparks up excitement inside me. Everything increases my feelings about the work. Often different use of the stuff from TV and hand is my knowledge. Origins, only use me lots of stuff. It is a good habit because watching TV has got a lot of knowledge in various fields. There are several channels on TV which doesn't hold back their efforts. There was the news and I like channels such as the Animal Planet Discovery channel or another Informator channel. These channels are based on my interest and encouraged. We learn about different aspects of life.",148,0.02027027027027027,155.78947368421052,0.7094594594594594,4.648648648648648,0.02027027027027027,2.5,audio_16_2
" Well, I love staying at a resort because it's, it's, it's, it's fun. It's, it's, you have time to spend with family, with maybe your partner. You enjoy the facilities of the resort and maybe like the pool, maybe like the beach. You enjoy a lot of food. It's, I don't know, maybe if you, if you find some activities besides the resort, maybe something like snorkeling, maybe something like scuba diving or jet skis that, that,",77,0.0,104.90463215258856,0.6233766233766234,4.532467532467533,0.19480519480519481,3.0,audio_226_2
" Ok, a flute is a natural disaster caused by heavy and continuous rainfall in a place for a long time. Heavy rain, cyclones, storms, etc. and can lead to flooding in this area, the weather reserve power fall by rain and when it rains continuously for a long time, the weather overflow causing a flooding. Flooding is an overflowing of water until land that is normally dry. Floods can happen during the heaving rain when the ocean waves come on shore.",81,0.0,109.45945945945947,0.7283950617283951,4.567901234567901,0.07407407407407407,3.0,audio_217
" So, uhh, we stayed in that resort because we want to go on notifications. That's why we choose that resort. However, it's far a little bit on the place where we went. On the place we've been there. But when we went there, the resort was so nice and beautiful. Also the people there were so kind and they were accommodating us very nicely.",64,0.015625,93.11348205625606,0.765625,4.296875,0.0625,2.0,audio_280
" So my favourite hobby is drawing. So drawing makes me to relax in my free time. So I like to draw in my free time. I enjoy the most about my hobby is to think creative or to draw some creative things. Uhh, yeah my tools for drawing is I like to draw with pencil and I use also some sketches and also pens too. So I like to enjoy practicing drawing. So I would like to also learn some more about my drawing and that.",86,0.023255813953488372,85.94270486342437,0.5,3.8372093023255816,0.011627906976744186,3.0,audio_353
" Recently I have went to one of the market is, it was very crowded. There is no space to buy the vegetables and everything I have, what I required. So it is very difficult to go that much of crowded market people in the market. So whenever we are going we need to go early or uhh, before early or after early because whenever we go it is too difficult to buy the vegetables or something else. It is too difficult. It is very hard to buy everything.",88,0.011363636363636364,122.56267409470753,0.5795454545454546,4.090909090909091,0.03409090909090909,2.0,audio_237
" Well, my favorite hobby, I can say my favorite is listening to music and watching movie and watching football. Out of these hobbies, I think I love them in a separate way. I remember I can tell you really that when I'm down, the best thing I can do when I'm down is to listen to music because it's going to elevate me, elevate my mind, my thoughts. Me as a person. But when we talk about when I want to have fun, I love to watch movie. I love movie a lot. I love movie a very interesting movie. Other than movie, you can see me watching football which is so exciting. Those are the things I really love and I love to practice. As a hobby.",128,0.0078125,132.96398891966757,0.5859375,3.9921875,0.0625,2.0,audio_208
 My favorite place to visit is the ocean. I live in a landlocked state so it takes a lot of time and effort to get to the ocean. I really have to set aside time once a year so I can visit this favorite place of mine. I love to eat seafood. It's one of my favorites so I really take advantage of being in the location to enjoy seafood. I can't really choose the season I go since I have to coordinate around when I can have vacation which is usually around the spring or summer time. And I really just love the ocean because it's very freeing to be there and I feel like I can really relax.,120,0.03333333333333333,124.13793103448276,0.5666666666666667,3.908333333333333,0.0,5.0,audio_213
" My favorite hobby is mostly playing cricket and also watching cricket matches on the television. I do really love to play cricket and also at the same time I love to watch them in the TV. I mostly watch when it is the season and I do also play video games on mobile, mostly cricket games. And my tools are just my bad. That's all I need to play. And I mostly play it with my friends and that's what I do. And cricket is my hobby mostly.",88,0.011363636363636364,92.63157894736842,0.5340909090909091,3.965909090909091,0.011363636363636364,3.5,audio_296
" My favorite place to visit is a mall. To reach to the mall, first I take a bus which drops me at the location from where the mall is 2 kilometers away. Then I have to reach to the mall from the location where the bus drops me. I took an auto. Then I reach to the mall and I see where mall. And I see a lot of people are approaching towards the mall to chill.",77,0.0,77.30923694779116,0.5324675324675324,3.6623376623376624,0.012987012987012988,3.0,audio_256_2
" This day of my life was the first time I was, I meet with my, with my spouse. The day was very, the day, the time was the first day after I, we met on the long distance relationship for the four long years. And this day makes me very special because that is the first time we met and we had a get together and we had a date at night as well. And whenever I think about the day, I feel, I feel very lucky and it was a best day and best, best day of my life.",100,0.05,111.11111111111111,0.55,3.57,0.08,2.0,audio_252
" My favourite hobby is cooking food. Cooking food is my passion. I love to cook such different kind of foods which I love to eat the food and cook the food, feed the food to different kind of people. I like to cook different kinds of varieties of food which were very unique. Sometimes it may fail and sometimes I would cook very good. Many of the people appreciate me for my food and they love, most of the people love my food which I cook and that was my most favourite hobby. There are many tolds that in my hobby were, I just enjoy my hobby. I would just enjoy making food. Making food is my hobby and I just love making different kind of food and feed to them. Mostly I like to cook.",136,0.03676470588235294,136.0,0.4264705882352941,4.0588235294117645,0.022058823529411766,3.0,audio_195_2
" My goal in life has always been to be the best business consultant and this was fuelled when I was young growing up. This one time I went to the bank and I saw one banker who was seated there and he was an amazing guy the way he dressed. He was so amazing, you know, and I loved how he looked. I said one time I want to be an accountant and I worked very hard for me to come this far. A lot of challenges, especially financial, for me to attain my education has been very hard because I come from a poor background and poor family. But obviously my children motivates me each and every day to wake up and do more and be the best version of myself and by doing so I become the best accountant.",141,0.014184397163120567,141.0,0.5957446808510638,3.9148936170212765,0.028368794326241134,4.0,audio_34_2
" Yeah, my goal, I want to become a business and organize a business and maintain and the challenges I would like to face, whatever it is and my motivation comes from my life by seeing other peoples who are trained themselves without losing their faith and giving up. The stories of them will motivate me and want to reach the goal.",61,0.01639344262295082,61.40939597315436,0.7540983606557377,4.426229508196721,0.04918032786885246,3.0,audio_304
" Well, a playground is a place where you can go with your kids, then you can, well, the kids can develop their skills there, and also socialize with other kids. There are a lot of games like the monkey bars, castles, and the scissors, and a lot of things that make your kids develop their abilities and develop in a better way in the environment. There are a lot of types of playgrounds. There are more artificial ones that there are also natural ones. I prefer the natural ones because you are in more contact with nature and it's more",100,0.01,135.50135501355012,0.56,4.36,0.08,3.0,audio_270
" Umm, each one of us has a favorite. I also have a favorite place where I enjoy spending the majority of my time. My house is where I like to be. I enjoy spending my time there. It was lovely and quiet and",43,0.0,43.0,0.7441860465116279,3.7674418604651163,0.023255813953488372,3.0,audio_202
" Once upon a time, we, with 5 friends, went on a trip with a travel agent on a monology. And we stayed at a resort. And we stayed around, we stayed at a resort and after that, we checked in the resort, after that, at night we played with Umo, Umo we played and after that, we went on the floor talk to see the night view of the city, Manali and to enjoy the night view of the resort as well. After that, we all, we all enjoyed full night at the resort in Manali.",96,0.052083333333333336,128.0,0.4895833333333333,3.8125,0.125,2.0,audio_162
" My goal is I want to earn sufficient and enough money for me and my family and to clear all the loans. Actually, we have constructed a house. So, for that there is so much home loan is there. So, to clear that loan, I want to earn money. So, my goal is to earn sufficient money for my family and this goal is important for me to clear all my debt. So, to achieve this goal, I am working so much hard on academics and training and placement. So, I will be stay focused in this, in the achievement of the goal. My motivation is my family only because my mother, father and brother helps me to stay focused in achieving my goal. Thank you.",126,0.031746031746031744,127.10154673839945,0.5158730158730159,4.055555555555555,0.07936507936507936,3.5,audio_44
" When you always, when you go to a wet market or to the market, you'll usually see two sections, the wet section and the dry section. Now normally, I personally do not like going to the wet section of the market because as it's mentioned, it's wet. But normally, that's where the crowd is at. Especially during the mornings, you'll see all the mothers, all the families, some even bringing their children with them buying meat. It's because it's the best time to buy meat.",85,0.0,115.90909090909092,0.6823529411764706,4.552941176470588,0.10588235294117647,3.0,audio_218
" My favorite place to visit is Tirupati. So, it has most, while travelling to this place, there are many, there are many places to see that it mostly concepts about the beautiful nature and in this place, many countries and many religions are combined there, combined there, local food, the most food, the most food art dish, food art dish that I like in these places, in these places that, that food which are, food which are, which is, which is given in the temple. In the any season, if this place was most beautiful because in the any season, most of the plants will grow and nature looks like very beautiful.",112,0.026785714285714284,111.96267910696434,0.5625,4.473214285714286,0.15178571428571427,3.0,audio_191
" My hobby is watching TV, TV and web series and movies. I like the most about the interior and his movies and his action. I like to incitivate the habit of the interior and I just like to practice the dance and way of talking of his style. I like the most habits of him. I am so much impressed about his behavior and his humanity and his goodness and his looks. Whatever the things I am most attracted towards him and just it's my hobby to see him in the big screen like that and I just want to remember his name everyday and I am so much in love with him and he is a good person. His looks are good.",123,0.056910569105691054,123.0,0.5121951219512195,3.8780487804878048,0.008130081300813009,2.0,audio_310
 So we come out for recess time and I go to play on the swing set. I can see my friends there on the seesaw and some other friends there coming down the slide. We also have a dittable so we're playing with that. We have tires that are on the ground like half of the tire it's outside of the ground and it's like five or six tires in a row in a row. So we jump on top of that. We play jumping on top of that. And we also have a basketball court where there's some some kids playing.,102,0.049019607843137254,139.09090909090912,0.5882352941176471,3.715686274509804,0.0,2.5,audio_260
" The market looks pretty crowded. Umm, when you get there, umm, even though it's not fully packed, there's still quite a lot of chatter and there's people everywhere looking at the veggies and fruit stands. There's like cheese stands and umm, also people offering tastings of different wines and chocolates. There's even stands of international foods like Spanish and Mexican. There's even a stand for alcoholic beverages and umm, and other types of drinks. So even though it's nice and quiet in the mornings, at night times it can get pretty pretty loud with all the parties and laughter.",99,0.030303030303030304,99.0,0.6565656565656566,4.94949494949495,0.0707070707070707,5.0,audio_106
 The best day of my life is the moment my teacher announced that in a school I scored the highest marks in my class. Everyone appreciated me. My friends were smiling with pride. My teacher was happy and my classmates were surprised. When I told my parents they feel proud and the moments still I remember. And I enjoy those moments. The best day is all my school days where I enjoyed.,72,0.027777777777777776,98.18181818181819,0.6666666666666666,4.333333333333333,0.0,2.5,audio_54
" I have a problem with my life because I lost my life when I was in the security. They decide to stop my new batch, but they look that there was a problem with one bottle of water that I have in my package. So, I decided to stop and I couldn't do it. I just have to wait like 30 minutes until they decide that I just cannot come because I have the water bottle. So, then when I arrived to the gate, it was impossible to arrive on the 18-day air flight because it was so late. So, the staff team of the airport told me that it was so late to come in and I just have to wait.",122,0.00819672131147541,162.66666666666666,0.5163934426229508,3.69672131147541,0.040983606557377046,2.0,audio_2
" Okay, I went to leave some lunch for my baby during their break on school. And they were all playing on the playground. There were a huge field where there was grass on it. Some kids had their own toys playing all around. Another of them were hiding, the game is called hide, which one kid just hides and the rest of the kids have to find each other and say, here it is. And it was actually pretty fun. It was pretty good to see him involving in this environment.",91,0.0,121.33333333333333,0.7362637362637363,4.0989010989010985,0.04395604395604396,3.0,audio_50
" Hello, this is Sona. Today I will describe about the one of the smartphone application that I use the most. The application of the smartphone which I use the most is probably a Facebook. Because it helps me with daily life, events happening on our society. Whenever I open a Facebook, most of the videos which I see or whichever videos I see there are from our society only. So, most of the time Facebook keep me aligned with the nature of the people what's going on in today's life, on environment, on news, on political parties and everything is being shown on a video. So, most of the time I use Facebook and in Facebook I can also search from the certain videos if I need it. So, that's all. Thank you.",133,0.022556390977443608,135.2542372881356,0.5789473684210527,4.315789473684211,0.06766917293233082,2.5,audio_81
" Obong is the most I've ever been in my life because with my girlfriend we've been there like one month ago. Obong is the most placed, we've been through that the place we're so cold in the fresh air, you will see the presence of the nature and the cold water also. And the most important thing, the safety of the people out there and the people will so very demure and also the sand, the white sand and the people out there and the tree like that one, stand that tree like the biggest one in Obong.",98,0.030612244897959183,130.66666666666666,0.5408163265306123,4.091836734693878,0.05102040816326531,2.5,audio_206
" The most of the, the, the, the, the most of the movie. The favorite hobby is to watch movies. And I used to watch the movies which gives us a, a, which is a comedy movie. And I used to watch with my family. And the tools needed for this, for a hobby or the television and mobile, etc. And I used to watch the movies which gives us a family entertainment. And thriller movies. And I don't like to watch the movies which are horror movies, etc.",88,0.045454545454545456,125.71428571428572,0.45454545454545453,4.034090909090909,0.10227272727272728,2.0,audio_35
" My hobbies are reading books and singing, dancing and making dishes. But my favourite hobbies are singing and dancing. I know the most in of my hobbies and I don't, I require some tools for singing and dancing on my mobile. For singing the lyrics by seeing the lyrics in the mobile and for dancing. I need some equipments like umm, our guitar, etc. to dance. And I practice by my own self. I don't require others. Even I prefer sometimes with enjoying or practicing my hobby with others also. And my favourite hobbies are these and I enjoy the most.",101,0.039603960396039604,106.31578947368422,0.5742574257425742,4.445544554455446,0.039603960396039604,3.0,audio_264
" Hello, thanks for the answer. I'm gonna talk about the school playground that I had. When I was a little child, I really enjoyed going to school. Basically, because on the playground, we practiced a lot of sport such as soccer, volleyball, basketball. It was a beautiful time. I remember that I had a lot of friends. Nowadays, everything has changed. So, I wish everything could be like it used to be before. Nowadays, everybody is not interested in playing sport no more.",83,0.0,110.66666666666667,0.7590361445783133,4.698795180722891,0.10843373493975904,2.5,audio_92
" In the hot of this cold here, the playground scrolls like a vibrant canvas, taming with life and energy. Children of all age just fill the space, each adding their own rest to the most peace of play. Under beneath, underneath, the ocean sky, the playground comes alive with the red, rhythmic symphony of lateral shows and playful banter. The air is filled with the sound of running feet, millingling with essential speakers of strings and the metallic clump of money bars. At the center, a colorful jungle gem stands all tall or normal with the climbing winds of ladder and ankles of exacting nearby strings.",106,0.018867924528301886,106.07071380920614,0.7264150943396226,4.745283018867925,0.08490566037735849,4.0,audio_340
" Hi, my description about the crowded market. Yeah, when I go to crowded market, I can see people are selling vegetables, fruits, meat, like shrimp, chicken, ducks etc. and the vegetables, fruits are sold in a very, in a very affordable price and you can hear many sounds in the market like people or the sellers or the vendors calling the people by showing them discount and offers like buy one get one in the sense of packages and the crowded market scene in the morning looks so huge as the",91,0.02197802197802198,90.81836327345309,0.6703296703296703,4.417582417582418,0.10989010989010989,3.5,audio_53
" So, describing the favorite place of mine is Vrindavan. First of all we book our tickets and we go by a train to the Vrindavan. It is a very beautiful place and everyone must have to visit. Vrindavan is the place of Lord Krishna. The... talking about local foods or dishes. So, Lassi which is made up of curd is very famous and I love so much. Other than that, there is no particular time, uhh, particular time or season. Uh, holy is a special season and they play holy for a month. So, yeah, this is all about Vrindavan.",100,0.09,101.76390773405697,0.68,4.22,0.09,3.0,audio_346
" My favorite hobby is watching football. I like watching football a lot because it gives me the trails and passion. I enjoy football a lot. Football is life. There's nothing I cannot do to watch my team play. I go to the stadium every weekend when football season is on. I virtually live from football. I can't wait for my team to win till I can throw my friends, my friends the losing team. I majorly practice football so I play football with my friends. I play football a lot. It's my favorite hobby and I can do it with football. Even when I give birth to my son or daughter, it's virtually going to play football. Football is life. I enjoy doing it and I enjoy throwing people where my team wins. Football is such a beautiful game.",139,0.02877697841726619,143.79310344827587,0.5251798561151079,4.287769784172662,0.014388489208633094,3.0,audio_265
" My favorite place is to visit Makka and Madina. I am leaving currently in Anantapur. If we want to go to my favorite place to visit Makka and Madina, it will take approximately 91 hours and 35 minutes. Uhh, by if we driving any car. Umm, the Makka and Madina is located at the Hijjah region of Saudi Arabia. The place of Makka and Madina will give a very pleasant peace of mind where the water will be pure and the dates of Makka and Madina which we will eat was very very sweet without uhh, there will be without sugarless and also sugar and here the water will be pure and the place give a pleasant mind and relaxation mind to us. So, I want to visit this place. It gives a pleasant mind.",135,0.1111111111111111,134.86513486513485,0.5259259259259259,4.118518518518519,0.037037037037037035,3.5,audio_242
" Okay. Dream my stay at the resort. I experience a perfect plan for relaxions and adventure. Okay, the resort was so comfortable. I have a good bed and a good pool. But finally, we have a good time with my family. So then, we can stay here and we are close to the beach. We can go there, we can go to the pool and then we can go to the boat. I don't know. It's so beautiful this place.",80,0.025,127.6595744680851,0.6125,3.8125,0.05,2.0,audio_14
" Alright, my favorite destination during holiday is go to abroad like for Hong Kong. So I always bring my niece to Hong Kong Disneyland and having a fun with that destination. It's a large, umm, it's a well known tourist destination in Hong Kong. There is a lot of amusement park, there's a lot of food restaurant, and I can see all the kids are so very happy and having a bonding with their family and they're eating outside the restaurant and there is a lot of toys that they can buy them to that destinations. And they look happy.",100,0.03,133.33333333333334,0.65,4.33,0.05,2.0,audio_316
" My school take it home. It was huge. It was very huge. We one time, one time after a switch we are playing with the mice. I am playing with my schoolmate, school friend. There we have played basketball and we played a basketball and we got hurt at the, then I got hurt on my leg. Then I take a prostrate to wound my wound and also we...",69,0.043478260869565216,91.91829484902308,0.5942028985507246,3.8840579710144927,0.057971014492753624,2.0,audio_89
 My favorite hobby is exploring abandoned places. It offers me a different perspective of the world and how it evolves. While also teaching me about the history of each abandoned places where I go. It always very interesting to think about past life of each place and how people back then used to live. Some of my favorite hobbies is definitely gooning. It offers me a chance to get really high on crystal while enjoying hours while I relentlessly pleasure myself with one of my multiple pocket. Feeding homeless dogs when I...,92,0.021739130434782608,93.55932203389831,0.717391304347826,4.728260869565218,0.010869565217391304,3.0,audio_274
" My goal is to get somewhere, get in some big company with a good position. And this is really important for me because of my family, they trust me a lot and I also put a lot of efforts and I'm focused on it. And I know I faced some challenges like right now it's so much recession in the market so no one is really hiring right now so it's going to be a tough one. And I would just like to be focused and determined by just studying daily and marking my goals. That's it.",97,0.020618556701030927,132.27272727272728,0.6391752577319587,3.865979381443299,0.020618556701030927,3.5,audio_167
" The best place, the best day of my life. The best day of my life is when I got a visa to start travelling to see the world. I was working as a product manager for my company in Kenya and usually it's very hard for Africans to get a visa.",51,0.0196078431372549,50.93209054593874,0.7058823529411765,3.6666666666666665,0.0196078431372549,3.0,audio_329
" Certainly airport speak typically to the unique language. Let us describe what could be seen on the airport. When I was walking, just checking my tickets and board my flight, I saw that a man was sitting beside a lady was reading the newspaper and flight attendants and agents communicate with coincide codes and phrases and showing efficient operations.",59,0.0,78.73665480427047,0.8135593220338984,5.016949152542373,0.03389830508474576,2.5,audio_26_2
" I remember, umm, in primary school, when we were given an opportunity to play in the school playground during our, during our, umm, free time. It was such an amazing, umm, amazing opportunity for us because we get to enjoy our, our youthful, our, our, we get to know each other, we get to love, we get to know, umm, which, we get to know dances, dances, and also we get to know each other. Umm, it was such a lovely, lovely time for us to learn, to love, and to love.",92,0.0,122.66666666666667,0.532608695652174,4.086956521739131,0.25,3.0,audio_135
" I will describe my estate. I will describe it as placing in general. The place was well managed with a great attention to detail. Staff had clear instructions and they act accordingly. Of course I couldn't help the manager inside me and noticed some areas for improvement. For example, during breakfast I will assign more people to the dining room since many times the staff didn't manage to replace the perfect tables. Or I will change the ratio of the automatic lights or the corridors since for other people they simply switch off too quickly. And sometimes",97,0.010309278350515464,134.47319778188535,0.7216494845360825,4.783505154639175,0.010309278350515464,3.0,audio_307
" My favorite holiday destination is Bali, Indonesia. The island offers a perfect mix of beautiful beaches, lush landscapes and rich culture. I love the seren temples, especially Olawa and Thanalore, which offers stunning sunset views. The local food is also amazing with its fresh ingredients and vibrant flavors. Bali's hospitality is something that really stands out with the locals being warm and welcoming. I enjoy the balance between adventure and relaxation there, whether it is exploring waterfalls or simply unwinding by the beach. And it's a place I always look forward. And also I recently went on a trip to Kerala and it was quite an amazing experience. I have visited beautiful places.",113,0.035398230088495575,150.66666666666666,0.7610619469026548,5.168141592920354,0.04424778761061947,3.0,audio_10_2
" Umm, the best day of my life would be the moment I got the time to give opportunity to travel in Japan because my dream is really going to Japan to see Japan, how is it look like in person. So that was the, for me that's the best day of my life because I'm really, because no one can get an opportunity to travel on that country so for me that's the best day of my life and I really thank for that.",84,0.023809523809523808,120.00000000000001,0.5952380952380952,3.75,0.047619047619047616,2.5,audio_320
" It was a great time for me and my family. There were a lot of places that we could relax in and enjoy. And spending time with my family at the resort was such a blessing, not only for me but for my children as well. And the resort was full of vibrant atmosphere. We felt welcomed and the accommodations are really great and everything was convenient. Nothing was worrying us or nothing was setting us back into or out or from enjoying.",83,0.012048192771084338,110.66666666666667,0.6626506024096386,4.253012048192771,0.012048192771084338,3.5,audio_244
" My favorite place is, my favorite place is Ooty and Kodai Kanal. My experience while travelling through the Ooty and Kodai Kanal is very good. I travelled through the Ooty and Kodai Kanal through others with my family and friends. I enjoyed a lot in the Ooty and Kodai Kanal. The local food in the Ooty and Kodai Kanal are chocolates which were very sweeter than the honey. Experiencing it in very good many times. Yeah, there is a particular time of day or season when this place is magic full in the month of January, February or December also we have a very rich number of games during the night times in the Ooty. It is a very beautiful place one can visit.",124,0.13709677419354838,124.0,0.5725806451612904,4.338709677419355,0.024193548387096774,2.0,audio_55
